,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,YEAR,MONTH,DOW,HOUR
30347115,2019-02-26 08:00:00,2019-02-26 08:30:00,1679.0,3.2,17031241400.0,17031081700.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,1,8
30348995,2019-01-25 07:45:00,2019-01-25 08:30:00,2579.0,5.6,17031062200.0,17031833000.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,4,7
30349893,2019-02-14 08:45:00,2019-02-14 08:45:00,219.0,1.0,17031841900.0,17031841900.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,3,8
30351809,2019-02-08 07:00:00,2019-02-08 07:00:00,414.0,1.2,17031841300.0,17031843200.0,0.0,0.0,2.55,2.55,True,5.0,2019,2,4,7
30351855,2019-02-18 07:45:00,2019-02-18 08:15:00,1560.0,7.0,17031081700.0,17031843700.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,0,7
30352706,2019-02-01 08:45:00,2019-02-01 09:00:00,479.0,1.1,17031242000.0,17031243500.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,4,8
30354701,2019-02-04 08:45:00,2019-02-04 09:30:00,2520.0,6.6,17031221100.0,17031280100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,8
30355480,2019-01-07 07:45:00,2019-01-07 08:15:00,2160.0,6.9,17031062200.0,17031839100.0,0.0,0.0,0.67,0.67,True,4.0,2019,1,0,7
30355873,2019-02-07 08:15:00,2019-02-07 08:15:00,492.0,1.2,17031081000.0,17031081800.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,3,8
30356961,2019-01-16 08:45:00,2019-01-16 09:15:00,1499.0,4.1,17031063302.0,17031833000.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,8
30357149,2019-02-15 08:45:00,2019-02-15 08:45:00,259.0,0.8,17031032100.0,17031031400.0,0.0,0.0,2.55,2.55,True,5.0,2019,2,4,8
30357368,2019-01-28 08:00:00,2019-01-28 08:15:00,671.0,1.8,17031140302.0,17031130100.0,0.0,0.0,2.92,2.92,True,3.0,2019,1,0,8
30357447,2019-02-14 08:00:00,2019-02-14 08:15:00,1379.0,3.7,17031242900.0,17031839100.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,3,8
30359698,2019-01-14 08:00:00,2019-01-14 08:15:00,1320.0,3.7,17031071400.0,17031833000.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,0,8
30360874,2019-02-27 08:45:00,2019-02-27 09:00:00,959.0,3.1,17031241200.0,17031833000.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,8
30361311,2019-01-28 07:15:00,2019-01-28 07:30:00,660.0,2.3,17031080202.0,17031832500.0,0.0,1.0,0.67,1.67,True,1.0,2019,1,0,7
30361526,2019-02-19 08:30:00,2019-02-19 09:00:00,1860.0,4.9,17031070102.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,8
30361925,2019-01-09 08:45:00,2019-01-09 09:15:00,2100.0,5.3,17031060900.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,8
30362086,2019-01-18 08:15:00,2019-01-18 08:15:00,215.0,0.6,17031020702.0,17031020701.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,4,8
30363479,2019-02-26 07:15:00,2019-02-26 07:30:00,531.0,1.5,17031330100.0,17031839000.0,0.0,0.0,2.55,2.55,True,5.0,2019,2,1,7
30363546,2019-01-18 07:45:00,2019-01-18 08:15:00,1259.0,3.4,17031841200.0,17031281900.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,4,7
30363808,2019-02-12 08:30:00,2019-02-12 09:00:00,1020.0,2.2,17031833100.0,17031320600.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,1,8
30367108,2019-01-10 07:15:00,2019-01-10 07:30:00,900.0,2.9,17031330100.0,17031081700.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,3,7
30367219,2019-02-04 08:45:00,2019-02-04 09:15:00,1620.0,4.7,17031220300.0,17031833000.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,8
30368088,2019-01-09 07:45:00,2019-01-09 08:15:00,1919.0,6.0,17031210900.0,17031280100.0,0.0,0.0,0.67,0.67,True,5.0,2019,1,2,7
30369672,2019-02-21 08:00:00,2019-02-21 08:30:00,1799.0,4.6,17031070600.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,8
30370515,2019-01-02 07:15:00,2019-01-02 07:30:00,500.0,1.9,17031833100.0,17031838200.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,2,7
30371549,2019-02-01 07:30:00,2019-02-01 07:30:00,540.0,1.3,17031080300.0,17031081500.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,4,7
30374296,2019-01-23 08:00:00,2019-01-23 08:30:00,2520.0,5.7,17031221600.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,8
30374647,2019-02-22 08:45:00,2019-02-22 08:45:00,600.0,1.9,17031600900.0,17031841900.0,0.0,0.0,2.55,2.55,True,5.0,2019,2,4,8
30376323,2019-02-19 07:30:00,2019-02-19 08:00:00,1799.0,6.2,17031070200.0,17031330200.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,1,7
30377751,2019-01-16 08:00:00,2019-01-16 08:30:00,1740.0,2.6,17031242200.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,8
30378587,2019-02-13 08:00:00,2019-02-13 08:30:00,1860.0,4.0,17031241600.0,17031320100.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,2,8
30379303,2019-01-31 08:15:00,2019-01-31 08:30:00,193.0,0.4,17031243500.0,17031842300.0,0.0,1.0,2.55,3.55,True,6.0,2019,1,3,8
30383025,2019-01-08 08:00:00,2019-01-08 08:00:00,265.0,1.2,17031691400.0,17031420700.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,1,8
30387225,2019-02-25 07:30:00,2019-02-25 08:00:00,1620.0,4.0,17031221500.0,17031833000.0,0.0,0.0,0.72,0.72,True,5.0,2019,2,0,7
30388279,2019-02-21 08:00:00,2019-02-21 08:15:00,1080.0,3.9,17031071300.0,17031833000.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,3,8
30389189,2019-02-12 07:30:00,2019-02-12 08:00:00,959.0,2.8,17031081100.0,17031833000.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,7
30389816,2019-01-09 07:00:00,2019-01-09 07:15:00,959.0,3.7,17031841200.0,17031281900.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,2,7
30391969,2019-02-12 07:45:00,2019-02-12 08:00:00,377.0,1.1,17031283200.0,17031841900.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,1,7
30393980,2019-01-07 08:15:00,2019-01-07 08:30:00,1200.0,3.0,17031063303.0,17031842200.0,0.0,0.0,0.67,0.67,True,5.0,2019,1,0,8
30394362,2019-02-19 07:45:00,2019-02-19 08:00:00,1020.0,2.0,17031081100.0,17031280100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,7
30396482,2019-01-11 07:30:00,2019-01-11 07:45:00,1020.0,2.9,17031070102.0,17031081700.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,4,7
30400411,2019-02-06 07:15:00,2019-02-06 07:30:00,600.0,1.3,17031243500.0,17031081600.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,2,7
30401429,2019-01-18 08:45:00,2019-01-18 09:00:00,540.0,1.7,17031330100.0,17031839100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,4,8
30402428,2019-01-24 07:00:00,2019-01-24 07:15:00,447.0,1.9,17031841200.0,17031838000.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,3,7
30404094,2019-02-11 07:45:00,2019-02-11 07:45:00,312.0,0.9,17031832900.0,17031838200.0,0.0,0.0,2.55,2.55,True,2.0,2019,2,0,7
30404299,2019-01-16 08:30:00,2019-01-16 08:30:00,300.0,1.2,17031081700.0,17031071500.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,2,8
30406835,2019-02-21 08:00:00,2019-02-21 08:45:00,2759.0,5.8,17031220400.0,17031281900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,8
30409338,2019-01-10 07:45:00,2019-01-10 08:00:00,540.0,2.5,17031240300.0,17031220400.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,3,7
30409829,2019-01-22 08:45:00,2019-01-22 09:00:00,1139.0,3.0,17031242200.0,17031081800.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,8
30411062,2019-02-26 07:45:00,2019-02-26 08:00:00,341.0,1.3,17031700402.0,17031700100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,1,7
30412651,2019-01-28 08:45:00,2019-01-28 09:00:00,645.0,1.7,17031020901.0,17031010701.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,0,8
30414861,2019-02-14 07:45:00,2019-02-14 07:45:00,420.0,1.4,17031080201.0,17031081900.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,3,7
30415130,2019-02-05 08:00:00,2019-02-05 08:30:00,1499.0,5.1,17031220602.0,17031833000.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,8
30419992,2019-01-18 08:30:00,2019-01-18 09:00:00,1919.0,5.1,17031210900.0,17031281900.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,4,8
30421628,2019-02-21 08:00:00,2019-02-21 08:00:00,720.0,2.0,17031242200.0,17031833000.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,8
30421858,2019-01-09 08:15:00,2019-01-09 08:30:00,900.0,2.1,17031330100.0,17031320100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,2,8
30428949,2019-01-02 07:15:00,2019-01-02 07:30:00,780.0,2.5,17031081201.0,17031833000.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,2,7
30429015,2019-02-27 07:30:00,2019-02-27 07:45:00,1200.0,3.9,17031220300.0,17031071500.0,0.0,1.0,0.72,1.72,True,1.0,2019,2,2,7
30429290,2019-02-13 08:00:00,2019-02-13 08:45:00,1919.0,3.8,17031240200.0,17031839100.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,2,8
30429510,2019-02-19 07:45:00,2019-02-19 08:00:00,1020.0,3.4,17031240300.0,17031061100.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,1,7
30429534,2019-02-11 08:30:00,2019-02-11 08:45:00,900.0,1.5,17031839000.0,17031320100.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,0,8
30429827,2019-02-18 07:45:00,2019-02-18 08:00:00,1080.0,3.4,17031081000.0,17031838100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,7
30431633,2019-01-24 07:15:00,2019-01-24 07:15:00,271.0,0.9,17031310600.0,17031310300.0,0.0,1.0,2.55,3.55,True,3.0,2019,1,3,7
30432755,2019-01-17 08:45:00,2019-01-17 08:45:00,720.0,1.0,17031839100.0,17031320100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,3,8
30433707,2019-02-11 08:45:00,2019-02-11 08:45:00,422.0,1.6,17031260600.0,17031231500.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,0,8
30434250,2019-02-14 07:30:00,2019-02-14 07:30:00,284.0,1.5,17031842600.0,17031842600.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,3,7
30435440,2019-01-15 08:45:00,2019-01-15 09:00:00,1679.0,4.3,17031832300.0,17031839100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,8
30437074,2019-02-25 07:30:00,2019-02-25 07:45:00,720.0,1.5,17031081100.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,7
30437869,2019-01-16 08:15:00,2019-01-16 08:45:00,1740.0,3.1,17031071500.0,17031281900.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,8
30438180,2019-01-15 07:30:00,2019-01-15 07:45:00,720.0,2.0,17031243400.0,17031839100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,7
30438226,2019-01-01 08:15:00,2019-01-01 08:30:00,1020.0,4.1,17031061800.0,17031081700.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,1,8
30439157,2019-02-14 08:30:00,2019-02-14 08:45:00,492.0,1.9,17031060900.0,17031060200.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,3,8
30441013,2019-01-07 08:15:00,2019-01-07 08:30:00,484.0,1.0,17031833100.0,17031839100.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,0,8
30442165,2019-02-12 07:45:00,2019-02-12 08:00:00,780.0,1.3,17031839000.0,17031839100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,1,7
30443078,2019-02-04 08:15:00,2019-02-04 08:30:00,1379.0,4.2,17031070200.0,17031320100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,8
30444102,2019-02-08 07:15:00,2019-02-08 07:15:00,447.0,1.7,17031330100.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,4,7
30444268,2019-01-09 07:45:00,2019-01-09 08:00:00,678.0,1.2,17031833100.0,17031839100.0,0.0,0.0,2.55,2.55,True,6.0,2019,1,2,7
30444870,2019-01-04 07:15:00,2019-01-04 07:30:00,840.0,4.0,17031063301.0,17031833000.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,4,7
30445899,2019-02-12 08:00:00,2019-02-12 08:30:00,1440.0,3.1,17031833100.0,17031081300.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,1,8
30446253,2019-02-08 07:45:00,2019-02-08 08:00:00,900.0,2.3,17031330100.0,17031281900.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,4,7
30449321,2019-02-05 07:45:00,2019-02-05 08:00:00,379.0,1.0,17031081800.0,17031081403.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,1,7
30449457,2019-02-21 08:45:00,2019-02-21 09:00:00,780.0,2.6,17031242100.0,17031081800.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,8
30451142,2019-02-22 07:45:00,2019-02-22 08:00:00,1259.0,3.0,17031081000.0,17031833000.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,4,7
30454269,2019-02-20 07:00:00,2019-02-20 07:15:00,720.0,2.5,17031062100.0,17031830800.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,2,7
30454358,2019-01-23 07:30:00,2019-01-23 07:30:00,600.0,1.5,17031081403.0,17031839100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,2,7
30454667,2019-02-01 08:45:00,2019-02-01 09:00:00,453.0,0.9,17031833000.0,17031833000.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,4,8
30454741,2019-02-11 08:00:00,2019-02-11 09:00:00,3060.0,5.8,17031221100.0,17031320100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,0,8
30454787,2019-02-07 07:15:00,2019-02-07 07:30:00,1020.0,2.8,17031241500.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,7
30456340,2019-01-25 08:00:00,2019-01-25 08:00:00,253.0,0.8,17031620300.0,17031980100.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,4,8
30456666,2019-02-27 07:15:00,2019-02-27 07:30:00,1560.0,4.8,17031051200.0,17031833000.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,2,7
30458677,2019-02-01 07:15:00,2019-02-01 07:30:00,900.0,2.9,17031070400.0,17031081900.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,4,7
30460099,2019-01-29 08:00:00,2019-01-29 08:15:00,332.0,0.8,17031222500.0,17031221400.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,1,8
30461258,2019-01-08 08:00:00,2019-01-08 09:00:00,3539.0,6.9,17031060900.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,1,8
30462552,2019-01-03 08:15:00,2019-01-03 08:30:00,660.0,2.6,17031842200.0,17031838100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,3,8
30463486,2019-02-12 08:30:00,2019-02-12 08:45:00,959.0,2.3,17031832500.0,17031081900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,8
30464800,2019-01-29 08:45:00,2019-01-29 09:00:00,840.0,1.5,17031080201.0,17031081700.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,1,8
30465394,2019-02-12 08:00:00,2019-02-12 08:00:00,357.0,1.1,17031840000.0,17031340600.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,1,8
30467592,2019-02-20 07:00:00,2019-02-20 07:15:00,1200.0,4.0,17031060100.0,17031241400.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,2,7
30468309,2019-01-24 07:45:00,2019-01-24 08:00:00,959.0,3.2,17031070600.0,17031833000.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,7
30469553,2019-01-07 07:45:00,2019-01-07 08:00:00,959.0,2.8,17031243100.0,17031280100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,0,7
30469608,2019-02-13 08:15:00,2019-02-13 08:30:00,1139.0,2.8,17031831000.0,17031081800.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,2,8
30472053,2019-01-28 08:30:00,2019-01-28 08:45:00,561.0,1.2,17031839000.0,17031280100.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,0,8
30476488,2019-01-22 08:30:00,2019-01-22 08:45:00,515.0,1.4,17031330200.0,17031320400.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,1,8
30476530,2019-01-23 07:30:00,2019-01-23 07:45:00,959.0,2.4,17031070102.0,17031081000.0,0.0,0.0,0.67,0.67,True,4.0,2019,1,2,7
30477302,2019-01-22 07:45:00,2019-01-22 08:00:00,1560.0,3.8,17031241200.0,17031281900.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,1,7
30480702,2019-01-24 08:45:00,2019-01-24 09:15:00,1620.0,5.5,17031063100.0,17031839100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,8
30480711,2019-01-07 07:15:00,2019-01-07 07:30:00,660.0,2.5,17031839100.0,17031841000.0,0.0,0.0,5.67,5.67,True,1.0,2019,1,0,7
30481943,2019-01-02 08:30:00,2019-01-02 08:30:00,573.0,1.6,17031330100.0,17031839100.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,2,8
30483704,2019-02-20 08:45:00,2019-02-20 09:00:00,1679.0,3.4,17031320100.0,17031842200.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,2,8
30484751,2019-01-24 08:30:00,2019-01-24 09:00:00,1379.0,4.7,17031835900.0,17031281900.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,3,8
30485377,2019-02-06 08:45:00,2019-02-06 09:15:00,1860.0,7.0,17031070300.0,17031280100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,2,8
30485699,2019-02-22 08:45:00,2019-02-22 09:00:00,1020.0,2.5,17031833000.0,17031842200.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,4,8
30485917,2019-02-04 08:30:00,2019-02-04 08:30:00,156.0,0.7,17031841900.0,17031281900.0,0.0,0.0,2.55,2.55,True,2.0,2019,2,0,8
30488076,2019-02-26 08:30:00,2019-02-26 09:00:00,1320.0,3.4,17031070200.0,17031833000.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,8
30488166,2019-02-13 07:15:00,2019-02-13 08:00:00,2280.0,6.4,17031220701.0,17031081201.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,2,7
30488648,2019-02-21 08:45:00,2019-02-21 09:15:00,1200.0,4.7,17031060800.0,17031081700.0,0.0,10.0,0.72,10.72,True,3.0,2019,2,3,8
30488653,2019-01-23 08:00:00,2019-01-23 08:30:00,2039.0,4.0,17031063301.0,17031833000.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,8
30491686,2019-01-24 08:45:00,2019-01-24 09:15:00,2039.0,3.1,17031833100.0,17031081500.0,0.0,0.0,0.67,0.67,True,5.0,2019,1,3,8
30492089,2019-02-18 08:00:00,2019-02-18 08:30:00,1379.0,4.4,17031061902.0,17031320100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,8
30495105,2019-01-28 07:00:00,2019-01-28 07:00:00,457.0,2.0,17031081402.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,0,7
30495588,2019-01-08 08:45:00,2019-01-08 08:45:00,182.0,0.7,17031240900.0,17031241100.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,1,8
30496767,2019-02-25 08:15:00,2019-02-25 08:30:00,600.0,1.1,17031080300.0,17031081700.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,0,8
30496805,2019-01-10 08:15:00,2019-01-10 08:15:00,160.0,0.7,17031836500.0,17031351000.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,3,8
30499463,2019-02-13 08:45:00,2019-02-13 09:15:00,2039.0,5.0,17031242300.0,17031081600.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,8
30502933,2019-02-26 08:45:00,2019-02-26 09:15:00,2039.0,5.1,17031061200.0,17031081700.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,1,8
30503058,2019-01-04 07:30:00,2019-01-04 08:00:00,1499.0,5.6,17031061000.0,17031280100.0,0.0,1.0,0.67,1.67,True,2.0,2019,1,4,7
30505299,2019-01-07 07:00:00,2019-01-07 07:45:00,2459.0,8.6,17031050600.0,17031320600.0,0.0,0.0,0.67,0.67,True,4.0,2019,1,0,7
30507666,2019-01-03 08:00:00,2019-01-03 08:00:00,214.0,1.1,17031242600.0,17031836700.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,3,8
30507675,2019-01-25 08:15:00,2019-01-25 08:30:00,1200.0,2.7,17031071300.0,17031081800.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,4,8
30507682,2019-01-10 08:30:00,2019-01-10 08:45:00,1740.0,3.9,17031070102.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,3,8
30507834,2019-01-14 07:30:00,2019-01-14 07:30:00,322.0,1.2,17031281900.0,17031833000.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,0,7
30509130,2019-01-25 08:45:00,2019-01-25 08:45:00,284.0,1.0,17031832900.0,17031838100.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,4,8
30510729,2019-02-21 08:00:00,2019-02-21 08:15:00,361.0,0.7,17031280100.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,3,8
30511192,2019-01-16 07:00:00,2019-01-16 07:30:00,1919.0,13.3,17031060400.0,17031680900.0,0.0,2.0,0.67,2.67,True,1.0,2019,1,2,7
30513989,2019-02-12 08:45:00,2019-02-12 09:15:00,1320.0,4.2,17031070101.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,8
30515201,2019-01-22 07:45:00,2019-01-22 07:45:00,206.0,0.9,17031838700.0,17031841500.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,1,7
30516411,2019-01-25 07:00:00,2019-01-25 07:00:00,363.0,1.3,17031210602.0,17031220702.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,4,7
30519381,2019-01-17 07:15:00,2019-01-17 07:30:00,780.0,1.9,17031833100.0,17031081403.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,3,7
30520902,2019-01-21 07:15:00,2019-01-21 07:15:00,540.0,2.2,17031060300.0,17031210900.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,0,7
30521533,2019-01-09 07:00:00,2019-01-09 07:00:00,600.0,2.3,17031081300.0,17031833000.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,7
30522170,2019-01-22 07:15:00,2019-01-22 07:45:00,1860.0,2.9,17031081700.0,17031832900.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,1,7
30522293,2019-01-24 08:15:00,2019-01-24 08:45:00,1139.0,2.3,17031832500.0,17031842200.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,3,8
30522309,2019-02-05 07:45:00,2019-02-05 08:00:00,1200.0,4.0,17031063302.0,17031320100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,7
30522596,2019-01-01 07:45:00,2019-01-01 07:45:00,176.0,0.5,17031241100.0,17031222200.0,0.0,0.0,2.5,2.5,True,2.0,2019,1,1,7
30522956,2019-02-22 07:15:00,2019-02-22 07:30:00,390.0,1.3,17031241600.0,17031833000.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,4,7
30523575,2019-02-15 07:30:00,2019-02-15 07:45:00,1379.0,4.3,17031070700.0,17031081403.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,4,7
30524214,2019-02-05 07:30:00,2019-02-05 08:15:00,2339.0,5.1,17031240900.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,7
30528616,2019-02-04 07:45:00,2019-02-04 08:15:00,1080.0,2.1,17031081100.0,17031281900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,7
30531468,2019-02-11 07:45:00,2019-02-11 08:45:00,2999.0,7.1,17031063200.0,17031838200.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,7
30531535,2019-01-25 07:45:00,2019-01-25 08:00:00,840.0,2.4,17031081000.0,17031833000.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,4,7
30532132,2019-02-25 07:30:00,2019-02-25 07:45:00,959.0,3.8,17031071200.0,17031833000.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,0,7
30532924,2019-01-22 08:15:00,2019-01-22 08:45:00,1799.0,4.7,17031832300.0,17031281900.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,1,8
30533880,2019-02-01 07:00:00,2019-02-01 07:00:00,780.0,3.0,17031241600.0,17031839100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,4,7
30534577,2019-01-18 07:30:00,2019-01-18 08:00:00,959.0,2.7,17031242100.0,17031839100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,4,7
30535373,2019-01-23 08:45:00,2019-01-23 09:00:00,959.0,3.2,17031838100.0,17031320600.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,2,8
30536089,2019-01-22 08:45:00,2019-01-22 09:15:00,1740.0,4.6,17031280100.0,17031063302.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,8
30537239,2019-02-27 08:45:00,2019-02-27 08:45:00,351.0,1.0,17031242400.0,17031242100.0,0.0,0.0,2.55,2.55,True,6.0,2019,2,2,8
30537976,2019-02-28 08:00:00,2019-02-28 08:15:00,419.0,1.3,17031200200.0,17031161200.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,3,8
30539773,2019-02-18 07:30:00,2019-02-18 07:30:00,386.0,1.4,17031842200.0,17031280100.0,0.0,1.0,2.55,3.55,True,6.0,2019,2,0,7
30539806,2019-01-22 07:15:00,2019-01-22 07:30:00,900.0,2.9,17031071100.0,17031081500.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,7
30539871,2019-01-18 08:15:00,2019-01-18 08:30:00,1200.0,2.6,17031071300.0,17031081500.0,0.0,1.0,0.67,1.67,True,3.0,2019,1,4,8
30540113,2019-01-11 08:15:00,2019-01-11 08:30:00,1080.0,3.9,17031010600.0,17031031000.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,4,8
30540937,2019-01-18 07:00:00,2019-01-18 07:15:00,540.0,2.2,17031070200.0,17031842200.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,4,7
30542760,2019-01-02 08:15:00,2019-01-02 08:30:00,900.0,2.3,17031080300.0,17031320400.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,8
